"";"X";"CODE";"codeplas";"plasnaam";"SBZ";"meetnet";"HabtypeSel";"HabtypeVel";"INSIDE_X";"INSIDE_Y";"LabSampleID";"FieldSampleID";"FieldObserver";"FieldSampleRemark";"FieldSamplingDate";"Component";"LIMSAnalysisName";"Unit";"AquaComponent";"AquaUnit";"ResultNumeric";"ResultFormatted";"ResultFormattedNumeric";"IsBelowLOQ";"IsAboveLOQ";"IsCalc";"ResultCalc";"label"
"539";199000;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"NH4";"IC_KATIONEN";"mg/L";"NH4";"mg/L";1,4172;"1.42";1,42;FALSE;FALSE;FALSE;1,42;"NH4 (mg/L)"
"540";199001;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"K";"IC_KATIONEN";"mg/L";"K";"mg/L";17,7928;"17.79";17,79;FALSE;FALSE;FALSE;17,79;"K (mg/L)"
"541";199002;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"Mg";"IC_KATIONEN";"mg/L";"Mg";"mg/L";22,1159;"22.12";22,12;FALSE;FALSE;FALSE;22,12;"Mg (mg/L)"
"542";199003;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"Ca";"IC_KATIONEN";"mg/L";"Ca";"mg/L";45,2289;"45.23";45,23;FALSE;FALSE;FALSE;45,23;"Ca (mg/L)"
"543";199004;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"Al";"ICP_MINMET_HNO3_1";"mg/L";"Al";"mg/L";-0,006;"<0.1";0,1;TRUE;FALSE;FALSE;0,05;"Al (mg/L)"
"544";199005;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"Fe";"ICP_MINMET_HNO3_1";"mg/L";"Fe";"mg/L";0,0043;"<0.1";0,1;TRUE;FALSE;FALSE;0,05;"Fe (mg/L)"
"545";199006;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"Mn";"ICP_MINMET_HNO3_1";"mg/L";"Mn";"mg/L";0,0441;"<0.1";0,1;TRUE;FALSE;FALSE;0,05;"Mn (mg/L)"
"546";199007;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"S";"ICP_MINMET_HNO3_1";"mg/L";"S";"mg/L";15,8253;"15.83";15,83;FALSE;FALSE;FALSE;15,83;"S (mg/L)"
"547";199008;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"Si";"ICP_MINMET_HNO3_1";"mg/L";"Si";"mg/L";4,294;"4.29";4,29;FALSE;FALSE;FALSE;4,29;"Si (mg/L)"
"548";199009;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"T.P";"P_TOT_L_ICP_W";"mg/L";"TP";"mg/L";0,4311;"0.4311";0,4311;FALSE;FALSE;FALSE;0,4311;"TP (mg/L)"
"549";199010;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"CHL.A";"CHLA_SPECTRO";"µg/l";"chl_a";"µg/l";5,846;"5.8";5,8;FALSE;FALSE;FALSE;5,8;"chl_a (µg/l)"
"550";199011;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"Faeofytine";"CHLA_SPECTRO";"µg/l";"faeo";"µg/l";2,0794;"<5";5;TRUE;FALSE;FALSE;2,5;"faeo (µg/l)"
"551";199012;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"ZS.105";"ZS_FILT_105";"g/L";"ZS_105";"g/L";0,0058;"<0.025";0,025;TRUE;FALSE;FALSE;0,0125;"ZS_105 (g/L)"
"552";199013;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"ZS.550";"ZS_FILT_550";"g/L";"ZS_550";"g/L";0,0058;"<0.025";0,025;TRUE;FALSE;FALSE;0,0125;"ZS_550 (g/L)"
"553";199014;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"T.KATION";"QC_IONENBALANS";"meq/L";"T_kation";"meq/L";8,9510307401;"8.9510";8,951;FALSE;FALSE;FALSE;8,951;"T_kation (meq/L)"
"554";199015;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"T.ANION";"QC_IONENBALANS";"meq/L";"T_anion";"meq/L";8,8406315633;"8.8406";8,8406;FALSE;FALSE;FALSE;8,8406;"T_anion (meq/L)"
"555";199016;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"VERSCHIL.IC.ABS";"QC_IONENBALANS";"meq/L";"verschil_IC_abs";"meq/L";0,1104307401;"0.110";0,11;FALSE;FALSE;FALSE;0,11;"verschil_IC_abs (meq/L)"
"556";199017;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"VERSCHIL.IC.PROC";"QC_IONENBALANS";"%";"verschil_IC_proc";"%";0,6206881528;"0.6";0,6;FALSE;FALSE;FALSE;0,6;"verschil_IC_proc (%)"
"557";199018;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"EC.MEAS";"QC_GELEIDBAARHEID";"µS/cm";"EGV_labo";"µS/cm";919,2;"919.20";919,2;FALSE;FALSE;FALSE;919,2;"EGV_labo (µS/cm)"
"558";199019;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"EC.CALC";"QC_GELEIDBAARHEID";"µS/cm";"EGV_calc";"µS/cm";858,7601402;"858.76";858,76;FALSE;FALSE;FALSE;858,76;"EGV_calc (µS/cm)"
"559";199020;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"VERSCHIL.EC.ABS";"QC_GELEIDBAARHEID";"µS/cm";"verschil_EGV_abs";"µS/cm";60,44;"60.44";60,44;FALSE;FALSE;FALSE;60,44;"verschil_EGV_abs (µS/cm)"
"560";199021;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"VERSCHIL.EC.PROC";"QC_GELEIDBAARHEID";"%";"verschil_EGV_proc";"%";6,5752828547;"6.58";6,58;FALSE;FALSE;FALSE;6,58;"verschil_EGV_proc (%)"
"561";199022;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001175";"WVLDIK0133_R";"Wannes Dermaut";"EMPTY";2024-01-22;"TEMP.VELD";"VELDMETING_W";"°C";"T_veld";"°C";6,1;"6.1";6,1;FALSE;FALSE;FALSE;6,1;"T_veld (°C)"
"562";199023;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001175";"WVLDIK0133_R";"Wannes Dermaut";"EMPTY";2024-01-22;"pH.VELD";"VELDMETING_W";"-";"pH_veld";"-";8,079;"8.079";8,079;FALSE;FALSE;FALSE;8,079;"pH_veld (-)"
"563";199024;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001175";"WVLDIK0133_R";"Wannes Dermaut";"EMPTY";2024-01-22;"EC25.VELD";"VELDMETING_W";"µS/cm";"EGV25_veld";"µS/cm";936;"936";936;FALSE;FALSE;FALSE;936;"EGV25_veld (µS/cm)"
"564";199025;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001175";"WVLDIK0133_R";"Wannes Dermaut";"EMPTY";2024-01-22;"O2.VELD";"VELDMETING_W";"mg/L";"O2_veld";"mg/L";11,77;"11.77";11,77;FALSE;FALSE;FALSE;11,77;"O2_veld (mg/L)"
"565";199026;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001175";"WVLDIK0133_R";"Wannes Dermaut";"EMPTY";2024-01-22;"SAL.VELD";"VELDMETING_W";"g/kg";"sal_veld";"g/kg";0,4;"0.4";0,4;FALSE;FALSE;FALSE;0,4;"sal_veld (g/kg)"
"566";199027;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001175";"WVLDIK0133_R";"Wannes Dermaut";"EMPTY";2024-01-22;"SAT.VELD";"VELDMETING_W";"%";"O2verz";"%";95;"95.0";95;FALSE;FALSE;FALSE;95;"O2verz (%)"
"567";199028;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001175";"WVLDIK0133_R";"Wannes Dermaut";"EMPTY";2024-01-22;"SD.VELD";"VELDMETING_W";"M";"SD_veld";"M";1,22;"1.22";1,22;FALSE;FALSE;FALSE;1,22;"SD_veld (M)"
"568";199029;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001175";"WVLDIK0133_R";"Wannes Dermaut";"EMPTY";2024-01-22;"WD.VELD";"VELDMETING_W";"M";"WD_veld";"m";10,5;"10.50";10,5;FALSE;FALSE;FALSE;10,5;"WD_veld (m)"
"569";199030;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"TEMP.VELD";"VELDMETING_W";"°C";"T_veld";"°C";4,6;"4.6";4,6;FALSE;FALSE;FALSE;4,6;"T_veld (°C)"
"570";199031;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"pH.VELD";"VELDMETING_W";"-";"pH_veld";"-";8,125;"8.125";8,125;FALSE;FALSE;FALSE;8,125;"pH_veld (-)"
"571";199032;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"EC25.VELD";"VELDMETING_W";"µS/cm";"EGV25_veld";"µS/cm";933;"933";933;FALSE;FALSE;FALSE;933;"EGV25_veld (µS/cm)"
"572";199033;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"O2.VELD";"VELDMETING_W";"mg/L";"O2_veld";"mg/L";11,91;"11.91";11,91;FALSE;FALSE;FALSE;11,91;"O2_veld (mg/L)"
"573";199034;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"SAL.VELD";"VELDMETING_W";"g/kg";"sal_veld";"g/kg";0,4;"0.4";0,4;FALSE;FALSE;FALSE;0,4;"sal_veld (g/kg)"
"574";199035;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"SAT.VELD";"VELDMETING_W";"%";"O2verz";"%";92,4;"92.4";92,4;FALSE;FALSE;FALSE;92,4;"O2verz (%)"
"575";199036;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"SD.VELD";"VELDMETING_W";"M";"SD_veld";"M";1,22;"1.22";1,22;FALSE;FALSE;FALSE;1,22;"SD_veld (M)"
"576";199037;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001176";"WVLDIK0133_ZP";"Wannes Dermaut";"EMPTY";2024-01-22;"WD.VELD";"VELDMETING_W";"M";"WD_veld";"m";10,5;"10.50";10,5;FALSE;FALSE;FALSE;10,5;"WD_veld (m)"
"577";213930;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"pH.25";"PHH2O_TIT_W";"-";"pH_labo";"-";8,38;"8.38";8,38;FALSE;FALSE;FALSE;8,38;"pH_labo (-)"
"578";213931;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"EC.25";"EC_TIT_W";"µS/cm";"EGV_tit";"µS/cm";910,4;"910.40";910,4;FALSE;FALSE;FALSE;910,4;"EGV_tit (µS/cm)"
"579";213932;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"HCO3";"ALK_OEP_W";"mg/L";"HCO3_OEP";"mg/L";209,779;"209.78";209,78;FALSE;FALSE;FALSE;209,78;"HCO3_OEP (mg/L)"
"580";213933;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"CO3";"ALK_OEP_W";"mg/L";"CO3";"mg/L";0;"<1.20";1,2;TRUE;FALSE;FALSE;0,6;"CO3 (mg/L)"
"581";213934;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"OH";"ALK_OEP_W";"mg/L";"OH";"mg/L";0;"<0.36";0,36;TRUE;FALSE;FALSE;0,18;"OH (mg/L)"
"582";213935;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"Cl";"IC_ANIONEN";"mg/L";"Cl";"mg/L";149,6853;"149.69";149,69;FALSE;FALSE;FALSE;149,69;"Cl (mg/L)"
"583";213936;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"NO2";"IC_ANIONEN";"mg/L";"NO2";"mg/L";0,0456;"0.05";0,05;FALSE;FALSE;FALSE;0,05;"NO2 (mg/L)"
"584";213937;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"NO3";"IC_ANIONEN";"mg/L";"NO3";"mg/L";4,544;"4.54";4,54;FALSE;FALSE;FALSE;4,54;"NO3 (mg/L)"
"585";213938;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"SO4";"IC_ANIONEN";"mg/L";"SO4";"mg/L";48,8068;"48.81";48,81;FALSE;FALSE;FALSE;48,81;"SO4 (mg/L)"
"586";213939;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"PO4";"IC_ANIONEN";"mg/L";"PO4";"mg/L";0,7848;"0.78";0,78;FALSE;FALSE;FALSE;0,78;"PO4 (mg/L)"
"587";213940;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"Na";"IC_KATIONEN";"mg/L";"Na";"mg/L";99,8379;"99.84";99,84;FALSE;FALSE;FALSE;99,84;"Na (mg/L)"
"588";213941;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"NH4";"IC_KATIONEN";"mg/L";"NH4";"mg/L";0,3801;"0.38";0,38;FALSE;FALSE;FALSE;0,38;"NH4 (mg/L)"
"589";213942;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"K";"IC_KATIONEN";"mg/L";"K";"mg/L";17,7401;"17.74";17,74;FALSE;FALSE;FALSE;17,74;"K (mg/L)"
"590";213943;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"Mg";"IC_KATIONEN";"mg/L";"Mg";"mg/L";21,961;"21.96";21,96;FALSE;FALSE;FALSE;21,96;"Mg (mg/L)"
"591";213944;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"Ca";"IC_KATIONEN";"mg/L";"Ca";"mg/L";46,9803;"46.98";46,98;FALSE;FALSE;FALSE;46,98;"Ca (mg/L)"
"592";213945;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"Al";"ICP_MET_OPT8300_W";"mg/L";"Al";"mg/L";-0,004;"<0.05";0,05;TRUE;FALSE;FALSE;0,025;"Al (mg/L)"
"593";213946;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"Ca";"ICP_MET_OPT8300_W";"mg/L";"Ca";"mg/L";46,768;"46.77";46,77;FALSE;FALSE;FALSE;46,77;"Ca (mg/L)"
"594";213947;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"Fe";"ICP_MET_OPT8300_W";"mg/L";"Fe";"mg/L";0,0026;"<0.030";0,03;TRUE;FALSE;FALSE;0,015;"Fe (mg/L)"
"595";213948;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"K";"ICP_MET_OPT8300_W";"mg/L";"K";"mg/L";17,267;"17.27";17,27;FALSE;FALSE;FALSE;17,27;"K (mg/L)"
"596";213949;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"Mg";"ICP_MET_OPT8300_W";"mg/L";"Mg";"mg/L";21,756;"21.76";21,76;FALSE;FALSE;FALSE;21,76;"Mg (mg/L)"
"597";213950;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"Mn";"ICP_MET_OPT8300_W";"mg/L";"Mn";"mg/L";0,0038;"<0.005";0,005;TRUE;FALSE;FALSE;0,0025;"Mn (mg/L)"
"598";213951;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"Na";"ICP_MET_OPT8300_W";"mg/L";"Na";"mg/L";100,74;"100.74";100,74;FALSE;FALSE;FALSE;100,74;"Na (mg/L)"
"599";213952;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"P";"ICP_MET_OPT8300_W";"mg/L";"P";"mg/L";0,3219;"0.32";0,32;FALSE;FALSE;FALSE;0,32;"P (mg/L)"
"600";213953;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"S";"ICP_MET_OPT8300_W";"mg/L";"S";"mg/L";16,146;"16.15";16,15;FALSE;FALSE;FALSE;16,15;"S (mg/L)"
"601";213954;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"Si";"ICP_MET_OPT8300_W";"mg/L";"Si";"mg/L";2,2448;"2.24";2,24;FALSE;FALSE;FALSE;2,24;"Si (mg/L)"
"602";213955;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"T.P";"P_TOT_L_ICP_W";"mg/L";"TP";"mg/L";0,3689;"0.3689";0,3689;FALSE;FALSE;FALSE;0,3689;"TP (mg/L)"
"603";213956;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"CHL.A";"CHLA_SPECTRO";"µg/l";"chl_a";"µg/l";84,138;"84.1";84,1;FALSE;FALSE;FALSE;84,1;"chl_a (µg/l)"
"604";213957;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"Faeofytine";"CHLA_SPECTRO";"µg/l";"faeo";"µg/l";18,7886;"18.8";18,8;FALSE;FALSE;FALSE;18,8;"faeo (µg/l)"
"605";213958;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"ZS.105";"ZS_FILT_105";"g/L";"ZS_105";"g/L";0,0115;"<0.025";0,025;TRUE;FALSE;FALSE;0,0125;"ZS_105 (g/L)"
"606";213959;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"ZS.550";"ZS_FILT_550";"g/L";"ZS_550";"g/L";0,0115;"<0.025";0,025;TRUE;FALSE;FALSE;0,0125;"ZS_550 (g/L)"
"607";213960;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"T.KATION";"QC_IONENBALANS";"meq/L";"T_kation";"meq/L";8,9698641887;"8.9699";8,9699;FALSE;FALSE;FALSE;8,9699;"T_kation (meq/L)"
"608";213961;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"T.ANION";"QC_IONENBALANS";"meq/L";"T_anion";"meq/L";8,7742545;"8.7743";8,7743;FALSE;FALSE;FALSE;8,7743;"T_anion (meq/L)"
"609";213962;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"VERSCHIL.IC.ABS";"QC_IONENBALANS";"meq/L";"verschil_IC_abs";"meq/L";0,1955641887;"0.196";0,196;FALSE;FALSE;FALSE;0,196;"verschil_IC_abs (meq/L)"
"610";213963;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"VERSCHIL.IC.PROC";"QC_IONENBALANS";"%";"verschil_IC_proc";"%";1,1021352603;"1.1";1,1;FALSE;FALSE;FALSE;1,1;"verschil_IC_proc (%)"
"611";213964;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"EC.MEAS";"QC_GELEIDBAARHEID";"µS/cm";"EGV_labo";"µS/cm";910,4;"910.40";910,4;FALSE;FALSE;FALSE;910,4;"EGV_labo (µS/cm)"
"612";213965;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"EC.CALC";"QC_GELEIDBAARHEID";"µS/cm";"EGV_calc";"µS/cm";855,63141876;"855.63";855,63;FALSE;FALSE;FALSE;855,63;"EGV_calc (µS/cm)"
"613";213966;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"VERSCHIL.EC.ABS";"QC_GELEIDBAARHEID";"µS/cm";"verschil_EGV_abs";"µS/cm";54,77;"54.77";54,77;FALSE;FALSE;FALSE;54,77;"verschil_EGV_abs (µS/cm)"
"614";213967;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001182";"WVLDIK0133_R";"Wannes Dermout";"EMPTY";2024-02-19;"VERSCHIL.EC.PROC";"QC_GELEIDBAARHEID";"%";"verschil_EGV_proc";"%";6,0160369069;"6.02";6,02;FALSE;FALSE;FALSE;6,02;"verschil_EGV_proc (%)"
"615";213968;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001183";"WVLDIK0133_ZP";"Wannes Dermout";"EMPTY";2024-02-19;"pH.25";"PHH2O_TIT_W";"-";"pH_labo";"-";8,34;"8.34";8,34;FALSE;FALSE;FALSE;8,34;"pH_labo (-)"
"616";213969;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001183";"WVLDIK0133_ZP";"Wannes Dermout";"EMPTY";2024-02-19;"EC.25";"EC_TIT_W";"µS/cm";"EGV_tit";"µS/cm";909,5;"909.50";909,5;FALSE;FALSE;FALSE;909,5;"EGV_tit (µS/cm)"
"617";213970;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001183";"WVLDIK0133_ZP";"Wannes Dermout";"EMPTY";2024-02-19;"HCO3";"ALK_OEP_W";"mg/L";"HCO3_OEP";"mg/L";210,023;"210.02";210,02;FALSE;FALSE;FALSE;210,02;"HCO3_OEP (mg/L)"
